Unnamed: 0,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell,x,y
3866,12/11/2018,3780327,SKU_0014,2,REF_SKU_0014,LOC_SKU_0014,3,10,"[15.0, 22.5]",A1522,15.0,22.5
3867,12/11/2018,3780154,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3868,12/11/2018,3780552,SKU_0002,3,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3869,12/11/2018,3780645,SKU_0006,3,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
3870,12/11/2018,3780405,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3871,12/11/2018,3780462,SKU_0161,5,REF_SKU_0161,LOC_SKU_0161,6,6,"[30.0, 16.6]",A3017,30.0,16.6
3872,12/11/2018,3780132,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3873,12/11/2018,3780791,SKU_0007,1,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
3874,12/11/2018,3780874,SKU_0020,5,REF_SKU_0020,LOC_SKU_0020,2,10,"[10.0, 22.7]",A1023,10.0,22.7
3875,12/11/2018,3780084,SKU_0037,2,REF_SKU_0037,LOC_SKU_0037,9,7,"[45.0, 18.7]",A4519,45.0,18.7
3876,12/11/2018,3780399,SKU_0005,3,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
3877,12/11/2018,3780754,SKU_0151,1,REF_SKU_0151,LOC_SKU_0151,7,11,"[35.0, 24.2]",A3524,35.0,24.2
3878,12/11/2018,3780628,SKU_0015,2,REF_SKU_0015,LOC_SKU_0015,4,15,"[20.0, 31.9]",A2032,20.0,31.9
3879,12/11/2018,3780109,SKU_0006,5,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
3880,12/11/2018,3780221,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3881,12/11/2018,3780904,SKU_0008,1,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
3882,12/11/2018,3780553,SKU_0101,4,REF_SKU_0101,LOC_SKU_0101,9,3,"[45.0, 10.5]",A4510,45.0,10.5
3883,12/11/2018,3780368,SKU_0021,2,REF_SKU_0021,LOC_SKU_0021,10,2,"[50.0, 9.8]",A5010,50.0,9.8
3884,12/11/2018,3780147,SKU_0111,3,REF_SKU_0111,LOC_SKU_0111,6,19,"[30.0, 40.2]",A3040,30.0,40.2
3885,12/11/2018,3780112,SKU_0009,2,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
3886,12/11/2018,3780615,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3887,12/11/2018,3780558,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3888,12/11/2018,3780924,SKU_0003,1,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
3889,12/11/2018,3780494,SKU_0038,1,REF_SKU_0038,LOC_SKU_0038,1,0,"[5.0, 6.2]",A0506,5.0,6.2
3890,12/11/2018,3780505,SKU_0078,4,REF_SKU_0078,LOC_SKU_0078,10,24,"[50.0, 48.3]",A5048,50.0,48.3
3891,12/11/2018,3780475,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
3892,12/11/2018,3780836,SKU_0009,2,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
3893,12/11/2018,3780890,SKU_0006,4,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
3894,12/11/2018,3780271,SKU_0005,5,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
3895,12/11/2018,3780995,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3896,12/11/2018,3780421,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3897,12/11/2018,3780897,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3898,12/11/2018,3780707,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3899,12/11/2018,3780367,SKU_0002,1,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3900,12/11/2018,3780280,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3901,12/11/2018,3780283,SKU_0023,5,REF_SKU_0023,LOC_SKU_0023,7,15,"[35.0, 32.6]",A3533,35.0,32.6
3902,12/11/2018,3780040,SKU_0003,3,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
3903,12/11/2018,3780959,SKU_0387,3,REF_SKU_0387,LOC_SKU_0387,5,5,"[25.0, 13.8]",A2514,25.0,13.8
3904,12/11/2018,3780189,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3905,12/11/2018,3780164,SKU_0004,5,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
3906,12/11/2018,3780994,SKU_0004,1,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
3907,12/11/2018,3780989,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3908,12/11/2018,3780536,SKU_0117,4,REF_SKU_0117,LOC_SKU_0117,2,4,"[10.0, 12.7]",A1013,10.0,12.7
3909,12/11/2018,3780536,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3910,12/11/2018,3780004,SKU_0285,2,REF_SKU_0285,LOC_SKU_0285,3,21,"[15.0, 42.1]",A1542,15.0,42.1
3911,12/11/2018,3780835,SKU_0185,1,REF_SKU_0185,LOC_SKU_0185,7,1,"[35.0, 7.6]",A3508,35.0,7.6
3912,12/11/2018,3780290,SKU_0012,1,REF_SKU_0012,LOC_SKU_0012,9,7,"[45.0, 18.5]",A4518,45.0,18.5
3913,12/11/2018,3780953,SKU_0013,3,REF_SKU_0013,LOC_SKU_0013,10,1,"[50.0, 7.6]",A5008,50.0,7.6
3914,12/11/2018,3780433,SKU_0028,4,REF_SKU_0028,LOC_SKU_0028,4,5,"[20.0, 13.7]",A2014,20.0,13.7
3915,12/11/2018,3780471,SKU_0005,4,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
3916,12/11/2018,3780181,SKU_0026,5,REF_SKU_0026,LOC_SKU_0026,8,19,"[40.0, 39.1]",A4039,40.0,39.1
3917,12/11/2018,3780248,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3918,12/11/2018,3780628,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3919,12/11/2018,3780279,SKU_0007,2,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
3920,12/11/2018,3780877,SKU_0013,3,REF_SKU_0013,LOC_SKU_0013,10,1,"[50.0, 7.6]",A5008,50.0,7.6
3921,12/11/2018,3780581,SKU_0178,2,REF_SKU_0178,LOC_SKU_0178,10,4,"[50.0, 12.5]",A5012,50.0,12.5
3922,12/11/2018,3780863,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3923,12/11/2018,3780254,SKU_0102,4,REF_SKU_0102,LOC_SKU_0102,7,14,"[35.0, 29.6]",A3530,35.0,29.6
3924,12/11/2018,3780181,SKU_0002,1,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3925,12/11/2018,3780830,SKU_0005,3,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
3926,12/11/2018,3780681,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
3927,12/11/2018,3780825,SKU_0005,1,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
3928,12/11/2018,3780509,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3929,12/11/2018,3780761,SKU_0010,5,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
3930,12/11/2018,3780700,SKU_0086,2,REF_SKU_0086,LOC_SKU_0086,10,25,"[50.0, 49.4]",A5049,50.0,49.4
3931,12/11/2018,3780566,SKU_0007,2,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
3932,12/11/2018,3780326,SKU_0009,2,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
3933,12/11/2018,3780357,SKU_0127,4,REF_SKU_0127,LOC_SKU_0127,6,6,"[30.0, 16.4]",A3016,30.0,16.4
3934,12/11/2018,3780825,SKU_0041,2,REF_SKU_0041,LOC_SKU_0041,3,18,"[15.0, 37.0]",A1537,15.0,37.0
3935,12/11/2018,3780650,SKU_0009,5,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
3936,12/11/2018,3780680,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3937,12/11/2018,3780391,SKU_0174,3,REF_SKU_0174,LOC_SKU_0174,7,6,"[35.0, 16.7]",A3517,35.0,16.7
3938,12/11/2018,3780615,SKU_0016,5,REF_SKU_0016,LOC_SKU_0016,3,22,"[15.0, 43.8]",A1544,15.0,43.8
3939,12/11/2018,3780934,SKU_0002,3,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3940,12/11/2018,3780085,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3941,12/11/2018,3780317,SKU_0087,1,REF_SKU_0087,LOC_SKU_0087,7,17,"[35.0, 35.4]",A3535,35.0,35.4
3942,12/11/2018,3780212,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3943,12/11/2018,3780515,SKU_0464,5,REF_SKU_0464,LOC_SKU_0464,5,15,"[25.0, 32.4]",A2532,25.0,32.4
3944,12/11/2018,3780384,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3945,12/11/2018,3780691,SKU_0082,3,REF_SKU_0082,LOC_SKU_0082,1,24,"[5.0, 49.0]",A0549,5.0,49.0
3946,12/11/2018,3780342,SKU_0005,5,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
3947,12/11/2018,3780815,SKU_0009,5,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
3948,12/11/2018,3780964,SKU_0167,4,REF_SKU_0167,LOC_SKU_0167,6,1,"[30.0, 7.8]",A3008,30.0,7.8
3949,12/11/2018,3780988,SKU_0005,1,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
3950,12/11/2018,3780844,SKU_0012,1,REF_SKU_0012,LOC_SKU_0012,9,7,"[45.0, 18.5]",A4518,45.0,18.5
3951,12/11/2018,3780038,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3952,12/11/2018,3780511,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3953,12/11/2018,3780420,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3954,12/11/2018,3780751,SKU_0034,5,REF_SKU_0034,LOC_SKU_0034,5,10,"[25.0, 22.8]",A2523,25.0,22.8
3955,12/11/2018,3780169,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3956,12/11/2018,3780965,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3957,12/11/2018,3780909,SKU_0005,3,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
3958,12/11/2018,3780343,SKU_0026,4,REF_SKU_0026,LOC_SKU_0026,8,19,"[40.0, 39.1]",A4039,40.0,39.1
3959,12/11/2018,3780826,SKU_0043,3,REF_SKU_0043,LOC_SKU_0043,5,23,"[25.0, 46.7]",A2547,25.0,46.7
3960,12/11/2018,3780306,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3961,12/11/2018,3780542,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3962,12/11/2018,3780702,SKU_0285,4,REF_SKU_0285,LOC_SKU_0285,3,21,"[15.0, 42.1]",A1542,15.0,42.1
3963,12/11/2018,3780869,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3964,12/11/2018,3780537,SKU_0132,1,REF_SKU_0132,LOC_SKU_0132,1,5,"[5.0, 14.2]",A0514,5.0,14.2
3965,12/11/2018,3780112,SKU_0144,1,REF_SKU_0144,LOC_SKU_0144,8,2,"[40.0, 8.6]",A4009,40.0,8.6
3966,12/11/2018,3780411,SKU_0068,4,REF_SKU_0068,LOC_SKU_0068,1,7,"[5.0, 17.6]",A0518,5.0,17.6
3967,12/11/2018,3780947,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3968,12/11/2018,3780206,SKU_0102,1,REF_SKU_0102,LOC_SKU_0102,7,14,"[35.0, 29.6]",A3530,35.0,29.6
3969,12/11/2018,3780185,SKU_0066,3,REF_SKU_0066,LOC_SKU_0066,10,3,"[50.0, 10.9]",A5011,50.0,10.9
3970,12/11/2018,3780382,SKU_0018,3,REF_SKU_0018,LOC_SKU_0018,7,0,"[35.0, 6.1]",A3506,35.0,6.1
3971,12/11/2018,3780496,SKU_0003,5,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
3972,12/11/2018,3780379,SKU_0002,1,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3973,12/11/2018,3780047,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3974,12/11/2018,3780886,SKU_0010,1,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
3975,12/11/2018,3780740,SKU_0017,4,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
3976,12/11/2018,3780551,SKU_0004,1,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
3977,12/11/2018,3780528,SKU_0008,2,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
3978,12/11/2018,3780504,SKU_0004,3,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
3979,12/11/2018,3780022,SKU_0025,4,REF_SKU_0025,LOC_SKU_0025,1,6,"[5.0, 17.0]",A0517,5.0,17.0
3980,12/11/2018,3780213,SKU_0200,3,REF_SKU_0200,LOC_SKU_0200,7,24,"[35.0, 47.5]",A3548,35.0,47.5
3981,12/11/2018,3780310,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3982,12/11/2018,3780661,SKU_0005,4,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
3983,12/11/2018,3780968,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3984,12/11/2018,3780753,SKU_0022,3,REF_SKU_0022,LOC_SKU_0022,4,6,"[20.0, 16.2]",A2016,20.0,16.2
3985,12/11/2018,3780272,SKU_0048,1,REF_SKU_0048,LOC_SKU_0048,8,17,"[40.0, 35.1]",A4035,40.0,35.1
3986,12/11/2018,3780571,SKU_0264,1,REF_SKU_0264,LOC_SKU_0264,1,6,"[5.0, 15.5]",A0516,5.0,15.5
3987,12/11/2018,3780799,SKU_0002,1,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
3988,12/11/2018,3780938,SKU_0312,4,REF_SKU_0312,LOC_SKU_0312,6,21,"[30.0, 42.5]",A3042,30.0,42.5
3989,12/11/2018,3780202,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3990,12/11/2018,3780032,SKU_0019,2,REF_SKU_0019,LOC_SKU_0019,9,24,"[45.0, 48.5]",A4548,45.0,48.5
3991,12/11/2018,3780443,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3992,12/11/2018,3780162,SKU_0188,3,REF_SKU_0188,LOC_SKU_0188,5,2,"[25.0, 9.7]",A2510,25.0,9.7
3993,12/11/2018,3780767,SKU_0012,4,REF_SKU_0012,LOC_SKU_0012,9,7,"[45.0, 18.5]",A4518,45.0,18.5
3994,12/11/2018,3780254,SKU_0031,1,REF_SKU_0031,LOC_SKU_0031,4,15,"[20.0, 32.1]",A2032,20.0,32.1
3995,12/11/2018,3780521,SKU_0110,3,REF_SKU_0110,LOC_SKU_0110,3,21,"[15.0, 43.6]",A1544,15.0,43.6
3996,12/11/2018,3780977,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3997,12/11/2018,3780651,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
3998,12/11/2018,3780480,SKU_0165,4,REF_SKU_0165,LOC_SKU_0165,5,7,"[25.0, 17.6]",A2518,25.0,17.6
3999,12/11/2018,3780010,SKU_0003,5,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
4000,12/11/2018,3780726,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
4001,12/11/2018,3780505,SKU_0008,2,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
4002,12/11/2018,3780785,SKU_0019,2,REF_SKU_0019,LOC_SKU_0019,9,24,"[45.0, 48.5]",A4548,45.0,48.5
4003,12/11/2018,3780836,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
4004,12/11/2018,3780560,SKU_0002,1,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
4005,12/11/2018,3780436,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
4006,12/11/2018,3780111,SKU_0006,3,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
4007,12/11/2018,3780153,SKU_0190,1,REF_SKU_0190,LOC_SKU_0190,10,19,"[50.0, 39.5]",A5040,50.0,39.5
4008,12/11/2018,3780635,SKU_0424,4,REF_SKU_0424,LOC_SKU_0424,6,8,"[30.0, 20.3]",A3020,30.0,20.3
4009,12/11/2018,3780917,SKU_0024,3,REF_SKU_0024,LOC_SKU_0024,8,1,"[40.0, 7.0]",A4007,40.0,7.0
4010,12/11/2018,3780869,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
4011,12/11/2018,3780102,SKU_0209,4,REF_SKU_0209,LOC_SKU_0209,1,16,"[5.0, 34.7]",A0535,5.0,34.7
4012,12/11/2018,3780753,SKU_0011,2,REF_SKU_0011,LOC_SKU_0011,10,13,"[50.0, 28.9]",A5029,50.0,28.9
4013,12/11/2018,3780833,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
4014,12/11/2018,3780191,SKU_0241,5,REF_SKU_0241,LOC_SKU_0241,9,19,"[45.0, 39.4]",A4539,45.0,39.4
4015,12/11/2018,3780729,SKU_0060,2,REF_SKU_0060,LOC_SKU_0060,4,24,"[20.0, 47.5]",A2048,20.0,47.5
4016,12/11/2018,3780563,SKU_0049,2,REF_SKU_0049,LOC_SKU_0049,8,7,"[40.0, 17.7]",A4018,40.0,17.7
4017,12/11/2018,3780804,SKU_0042,2,REF_SKU_0042,LOC_SKU_0042,3,20,"[15.0, 40.7]",A1541,15.0,40.7
4018,12/11/2018,3780081,SKU_0002,1,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
4019,12/11/2018,3780489,SKU_0002,3,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
4020,12/11/2018,3780895,SKU_0036,2,REF_SKU_0036,LOC_SKU_0036,8,9,"[40.0, 21.4]",A4021,40.0,21.4
4021,12/11/2018,3780088,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
4022,12/11/2018,3780194,SKU_0006,1,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
4023,12/11/2018,3780104,SKU_0073,1,REF_SKU_0073,LOC_SKU_0073,1,3,"[5.0, 10.8]",A0511,5.0,10.8
4024,12/11/2018,3780783,SKU_0075,5,REF_SKU_0075,LOC_SKU_0075,6,5,"[30.0, 15.2]",A3015,30.0,15.2
4025,12/11/2018,3780096,SKU_0007,4,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
4026,12/11/2018,3780423,SKU_0080,2,REF_SKU_0080,LOC_SKU_0080,1,4,"[5.0, 12.1]",A0512,5.0,12.1
4027,12/11/2018,3780891,SKU_0117,4,REF_SKU_0117,LOC_SKU_0117,2,4,"[10.0, 12.7]",A1013,10.0,12.7
4028,12/11/2018,3780198,SKU_0028,1,REF_SKU_0028,LOC_SKU_0028,4,5,"[20.0, 13.7]",A2014,20.0,13.7
4029,12/11/2018,3780001,SKU_0002,1,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
4030,12/11/2018,3780407,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
4031,12/11/2018,3780378,SKU_0003,3,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
4032,12/11/2018,3780167,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
4033,12/11/2018,3780509,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
4034,12/11/2018,3780638,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
4035,12/11/2018,3780313,SKU_0007,3,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
4036,12/11/2018,3780593,SKU_0214,5,REF_SKU_0214,LOC_SKU_0214,8,18,"[40.0, 38.2]",A4038,40.0,38.2
4037,12/11/2018,3780418,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
4038,12/11/2018,3780763,SKU_0045,3,REF_SKU_0045,LOC_SKU_0045,7,21,"[35.0, 43.3]",A3543,35.0,43.3
4039,12/11/2018,3780681,SKU_0035,4,REF_SKU_0035,LOC_SKU_0035,2,13,"[10.0, 29.5]",A1030,10.0,29.5
4040,12/11/2018,3780477,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
4041,12/11/2018,3780073,SKU_0242,2,REF_SKU_0242,LOC_SKU_0242,1,3,"[5.0, 10.0]",A0510,5.0,10.0
4042,12/11/2018,3780141,SKU_0015,4,REF_SKU_0015,LOC_SKU_0015,4,15,"[20.0, 31.9]",A2032,20.0,31.9
4043,12/11/2018,3780582,SKU_0004,4,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
4044,12/11/2018,3780262,SKU_0060,2,REF_SKU_0060,LOC_SKU_0060,4,24,"[20.0, 47.5]",A2048,20.0,47.5
4045,12/11/2018,3780340,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
4046,12/11/2018,3780308,SKU_0037,1,REF_SKU_0037,LOC_SKU_0037,9,7,"[45.0, 18.7]",A4519,45.0,18.7
4047,12/11/2018,3780245,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
4048,12/11/2018,3780515,SKU_0118,3,REF_SKU_0118,LOC_SKU_0118,2,12,"[10.0, 27.1]",A1027,10.0,27.1
4049,12/11/2018,3780337,SKU_0007,2,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
4050,12/11/2018,3780575,SKU_0024,1,REF_SKU_0024,LOC_SKU_0024,8,1,"[40.0, 7.0]",A4007,40.0,7.0
4051,12/11/2018,3780561,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
4052,12/11/2018,3780076,SKU_0033,3,REF_SKU_0033,LOC_SKU_0033,9,24,"[45.0, 48.3]",A4548,45.0,48.3
4053,12/11/2018,3780880,SKU_0068,3,REF_SKU_0068,LOC_SKU_0068,1,7,"[5.0, 17.6]",A0518,5.0,17.6
4054,12/11/2018,3780175,SKU_0008,3,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
4055,12/11/2018,3780109,SKU_0021,3,REF_SKU_0021,LOC_SKU_0021,10,2,"[50.0, 9.8]",A5010,50.0,9.8
4056,12/11/2018,3780183,SKU_0007,5,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
4057,12/11/2018,3780192,SKU_0188,2,REF_SKU_0188,LOC_SKU_0188,5,2,"[25.0, 9.7]",A2510,25.0,9.7
4058,12/11/2018,3780065,SKU_0009,4,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
